"warehouseID","Block","Date","containerID","haulierID","remarks","LotID"
"B",23,"2021-10-10","c292","h001",NA,NA
"B",24,"2021-10-10","c292","h001",NA,NA
"B",25,"2021-10-10","c292","h001",NA,NA
"B",25,"2021-10-10","c200","h001",NA,NA
"B",26,"2021-10-10","c200","h001",NA,NA
"B",27,"2021-10-10","c200","h001",NA,NA
"B",28,"2021-10-10","c200","h001",NA,NA
"B",29,"2021-10-10","c200","h001",NA,NA
"B",30,"2021-10-10","c200","h001",NA,NA
"B",30,"2021-10-10","c356","h001",NA,NA
"B",31,"2021-10-10","c356","h001",NA,NA
"B",32,"2021-10-10","c356","h001",NA,NA
"B",32,"2021-10-10","c047","h001",NA,NA
"B",33,"2021-10-10","c047","h001",NA,NA
"B",34,"2021-10-10","c047","h001",NA,NA
"B",35,"2021-10-10","c047","h001",NA,NA
"B",36,"2021-10-10","c047","h001",NA,NA
"B",37,"2021-10-10","c047","h001",NA,NA
"B",37,"2021-10-10","c165","h001",NA,NA
"B",38,"2021-10-10","c165","h001",NA,NA
"B",39,"2021-10-10","c165","h001",NA,NA
"B",40,"2021-10-10","c165","h001",NA,NA
"B",41,"2021-10-10","c165","h001",NA,NA
"B",41,"2021-10-10","c345","h001",NA,NA
"B",42,"2021-10-10","c345","h001",NA,NA
"B",43,"2021-10-10","c345","h001",NA,NA
"B",44,"2021-10-10","c345","h001",NA,NA
"B",44,"2021-10-10","c474","h001",NA,NA
"B",45,"2021-10-10","c474","h001",NA,NA
"B",46,"2021-10-10","c474","h001",NA,NA
"B",0,"2021-10-10","c163","h001",NA,NA
"B",1,"2021-10-10","c163","h001",NA,NA
"B",2,"2021-10-10","c163","h001",NA,NA
"B",2,"2021-10-10","c220","h001",NA,NA
"B",3,"2021-10-10","c220","h001",NA,NA
"B",4,"2021-10-10","c220","h001",NA,NA
"B",5,"2021-10-10","c220","h001",NA,NA
"B",5,"2021-10-10","c262","h001",NA,NA
"B",6,"2021-10-10","c262","h001",NA,NA
"B",7,"2021-10-10","c262","h001",NA,NA
"B",8,"2021-10-10","c262","h001",NA,NA
"B",9,"2021-10-10","c262","h001",NA,NA
"B",10,"2021-10-10","c262","h001",NA,NA
"B",10,"2021-10-10","c492","h001",NA,NA
"B",11,"2021-10-10","c492","h001",NA,NA
"B",12,"2021-10-10","c492","h001",NA,NA
"B",13,"2021-10-10","c492","h001",NA,NA
"B",13,"2021-10-10","c157","h001",NA,NA
"B",14,"2021-10-10","c157","h001",NA,NA
"B",15,"2021-10-10","c157","h001",NA,NA
"B",16,"2021-10-10","c157","h001",NA,NA
"B",17,"2021-10-10","c157","h001",NA,NA
"B",17,"2021-10-10","c342","h001",NA,NA
"B",18,"2021-10-10","c342","h001",NA,NA
"B",19,"2021-10-10","c342","h001",NA,NA
"B",20,"2021-10-10","c342","h001",NA,NA
"B",20,"2021-10-10","c244","h001",NA,NA
"B",21,"2021-10-10","c244","h001",NA,NA
"B",22,"2021-10-10","c244","h001",NA,NA
"B",23,"2021-10-10","c244","h001",NA,NA
"B",24,"2021-10-10","c244","h001",NA,NA
"B",24,"2021-10-10","c136","h001",NA,NA
"B",25,"2021-10-10","c136","h001",NA,NA
"B",26,"2021-10-10","c136","h001",NA,NA
"B",27,"2021-10-10","c136","h001",NA,NA
"B",28,"2021-10-10","c136","h001",NA,NA
"B",28,"2021-10-10","c197","h001",NA,NA
"B",29,"2021-10-10","c197","h001",NA,NA
"B",30,"2021-10-10","c197","h001",NA,NA
"B",31,"2021-10-10","c197","h001",NA,NA
"B",31,"2021-10-10","c014","h001",NA,NA
"B",32,"2021-10-10","c014","h001",NA,NA
"B",33,"2021-10-10","c014","h001",NA,NA
"B",34,"2021-10-10","c014","h001",NA,NA
"B",35,"2021-10-10","c014","h001",NA,NA
"B",35,"2021-10-10","c084","h001",NA,NA
"B",36,"2021-10-10","c084","h001",NA,NA
"B",37,"2021-10-10","c084","h001",NA,NA
"B",38,"2021-10-10","c084","h001",NA,NA
"B",39,"2021-10-10","c084","h001",NA,NA
"B",40,"2021-10-10","c084","h001",NA,NA
"B",40,"2021-10-10","c179","h001",NA,NA
"B",41,"2021-10-10","c179","h001",NA,NA
"B",42,"2021-10-10","c179","h001",NA,NA
"B",43,"2021-10-10","c179","h001",NA,NA
"B",44,"2021-10-10","c179","h001",NA,NA
"B",44,"2021-10-10","c353","h001",NA,NA
"B",45,"2021-10-10","c353","h001",NA,NA
"B",46,"2021-10-10","c353","h001",NA,NA
"B",47,"2021-10-10","c353","h001",NA,NA
"B",0,"2021-10-10","c440","h001",NA,NA
"B",1,"2021-10-10","c440","h001",NA,NA
"B",2,"2021-10-10","c440","h001",NA,NA
"B",3,"2021-10-10","c440","h001",NA,NA
"B",3,"2021-10-10","c388","h001",NA,NA
"B",4,"2021-10-10","c388","h001",NA,NA
"B",5,"2021-10-10","c388","h001",NA,NA
"B",6,"2021-10-10","c388","h001",NA,NA
"B",7,"2021-10-10","c388","h001",NA,NA
"B",8,"2021-10-10","c388","h001",NA,NA
"B",8,"2021-10-10","c272","h001",NA,NA
"B",9,"2021-10-10","c272","h001",NA,NA
"B",10,"2021-10-10","c272","h001",NA,NA
"B",10,"2021-10-10","c431","h001",NA,NA
"B",11,"2021-10-10","c431","h001",NA,NA
"B",12,"2021-10-10","c431","h001",NA,NA
"B",13,"2021-10-10","c431","h001",NA,NA
"B",13,"2021-10-10","c036","h001",NA,NA
"B",14,"2021-10-10","c036","h001",NA,NA
"B",15,"2021-10-10","c036","h001",NA,NA
"B",16,"2021-10-10","c036","h001",NA,NA
"B",17,"2021-10-10","c036","h001",NA,NA
"B",18,"2021-10-10","c036","h001",NA,NA
"B",18,"2021-10-10","c133","h001",NA,NA
"B",19,"2021-10-10","c133","h001",NA,NA
"B",20,"2021-10-10","c133","h001",NA,NA
"B",21,"2021-10-10","c133","h001",NA,NA
"B",22,"2021-10-10","c133","h001",NA,NA
"B",22,"2021-10-10","c117","h001",NA,NA
"B",23,"2021-10-10","c117","h001",NA,NA
"B",24,"2021-10-10","c117","h001",NA,NA
"B",25,"2021-10-10","c117","h001",NA,NA
"B",26,"2021-10-10","c117","h001",NA,NA
"B",26,"2021-10-10","c111","h001",NA,NA
"B",27,"2021-10-10","c111","h001",NA,NA
"B",28,"2021-10-10","c111","h001",NA,NA
"B",28,"2021-10-10","c014","h001",NA,NA
"B",29,"2021-10-10","c014","h001",NA,NA
"B",30,"2021-10-10","c014","h001",NA,NA
"B",31,"2021-10-10","c014","h001",NA,NA
"B",31,"2021-10-10","c105","h001",NA,NA
"B",32,"2021-10-10","c105","h001",NA,NA
"B",33,"2021-10-10","c105","h001",NA,NA
"B",34,"2021-10-10","c105","h001",NA,NA
"B",35,"2021-10-10","c105","h001",NA,NA
"B",36,"2021-10-10","c105","h001",NA,NA
"B",36,"2021-10-10","c128","h001",NA,NA
"B",37,"2021-10-10","c128","h001",NA,NA
"B",38,"2021-10-10","c128","h001",NA,NA
"B",38,"2021-10-10","c143","h001",NA,NA
"B",39,"2021-10-10","c143","h001",NA,NA
"B",40,"2021-10-10","c143","h001",NA,NA
"B",41,"2021-10-10","c143","h001",NA,NA
"B",42,"2021-10-10","c143","h001",NA,NA
"B",43,"2021-10-10","c143","h001",NA,NA
"B",43,"2021-10-10","c167","h001",NA,NA
"B",44,"2021-10-10","c167","h001",NA,NA
"B",45,"2021-10-10","c167","h001",NA,NA
"B",0,"2021-10-10","c254","h001",NA,NA
"B",1,"2021-10-10","c254","h001",NA,NA
"B",2,"2021-10-10","c254","h001",NA,NA
"B",2,"2021-10-10","c296","h001",NA,NA
"B",3,"2021-10-10","c296","h001",NA,NA
"B",4,"2021-10-10","c296","h001",NA,NA
"B",5,"2021-10-10","c296","h001",NA,NA
"B",5,"2021-10-10","c018","h001",NA,NA
"B",6,"2021-10-10","c018","h001",NA,NA
"B",7,"2021-10-10","c018","h001",NA,NA
"B",8,"2021-10-10","c018","h001",NA,NA
"B",8,"2021-10-10","c153","h001",NA,NA
"B",9,"2021-10-10","c153","h001",NA,NA
"B",10,"2021-10-10","c153","h001",NA,NA
"B",11,"2021-10-10","c153","h001",NA,NA
"B",12,"2021-10-10","c153","h001",NA,NA
"B",13,"2021-10-10","c153","h001",NA,NA
"B",13,"2021-10-10","c420","h001",NA,NA
"B",14,"2021-10-10","c420","h001",NA,NA
"B",15,"2021-10-10","c420","h001",NA,NA
"B",15,"2021-10-10","c385","h001",NA,NA
"B",16,"2021-10-10","c385","h001",NA,NA
"B",17,"2021-10-10","c385","h001",NA,NA
"B",18,"2021-10-10","c385","h001",NA,NA
"B",19,"2021-10-10","c385","h001",NA,NA
"B",20,"2021-10-10","c385","h001",NA,NA
"B",20,"2021-10-10","c086","h001",NA,NA
"B",21,"2021-10-10","c086","h001",NA,NA
"B",22,"2021-10-10","c086","h001",NA,NA
"B",23,"2021-10-10","c086","h001",NA,NA
"B",24,"2021-10-10","c086","h001",NA,NA
"B",24,"2021-10-10","c056","h001",NA,NA
"B",25,"2021-10-10","c056","h001",NA,NA
"B",26,"2021-10-10","c056","h001",NA,NA
"B",27,"2021-10-10","c056","h001",NA,NA
"B",28,"2021-10-10","c056","h001",NA,NA
"B",29,"2021-10-10","c056","h001",NA,NA
"B",29,"2021-10-10","c470","h001",NA,NA
"B",30,"2021-10-10","c470","h001",NA,NA
"B",31,"2021-10-10","c470","h001",NA,NA
"B",32,"2021-10-10","c470","h001",NA,NA
"B",33,"2021-10-10","c470","h001",NA,NA
"B",33,"2021-10-10","c075","h001",NA,NA
"B",34,"2021-10-10","c075","h001",NA,NA
"B",35,"2021-10-10","c075","h001",NA,NA
"B",36,"2021-10-10","c075","h001",NA,NA
"B",36,"2021-10-10","c014","h001",NA,NA
"B",37,"2021-10-10","c014","h001",NA,NA
"B",38,"2021-10-10","c014","h001",NA,NA
"B",39,"2021-10-10","c014","h001",NA,NA
"B",40,"2021-10-10","c014","h001",NA,NA
"C",0,"2021-10-01","c140","h001",NA,NA
"C",1,"2021-10-01","c140","h001",NA,NA
"C",2,"2021-10-01","c140","h001",NA,NA
"C",2,"2021-10-01","c097","h001",NA,NA
"C",3,"2021-10-01","c097","h001",NA,NA
"C",4,"2021-10-01","c097","h001",NA,NA
"C",5,"2021-10-01","c097","h001",NA,NA
"C",5,"2021-10-01","c472","h001",NA,NA
"C",6,"2021-10-01","c472","h001",NA,NA
"C",7,"2021-10-01","c472","h001",NA,NA
"C",8,"2021-10-01","c472","h001",NA,NA
"C",9,"2021-10-01","c472","h001",NA,NA
"C",10,"2021-10-01","c472","h001",NA,NA
"C",10,"2021-10-01","c011","h001",NA,NA
"C",11,"2021-10-01","c011","h001",NA,NA
"C",12,"2021-10-01","c011","h001",NA,NA
"C",13,"2021-10-01","c011","h001",NA,NA
"C",13,"2021-10-01","c283","h001",NA,NA
"C",14,"2021-10-01","c283","h001",NA,NA
"C",15,"2021-10-01","c283","h001",NA,NA
"C",16,"2021-10-01","c283","h001",NA,NA
"C",16,"2021-10-01","c159","h001",NA,NA
"C",17,"2021-10-01","c159","h001",NA,NA
"C",18,"2021-10-01","c159","h001",NA,NA
"C",19,"2021-10-01","c159","h001",NA,NA
"C",19,"2021-10-01","c134","h001",NA,NA
"C",20,"2021-10-01","c134","h001",NA,NA
"C",21,"2021-10-01","c134","h001",NA,NA
"C",22,"2021-10-01","c134","h001",NA,NA
"C",23,"2021-10-01","c134","h001",NA,NA
"C",24,"2021-10-01","c134","h001",NA,NA
"C",24,"2021-10-01","c369","h001",NA,NA
"C",25,"2021-10-01","c369","h001",NA,NA
"C",26,"2021-10-01","c369","h001",NA,NA
"C",26,"2021-10-01","c091","h001",NA,NA
"C",27,"2021-10-01","c091","h001",NA,NA
"C",28,"2021-10-01","c091","h001",NA,NA
"C",29,"2021-10-01","c091","h001",NA,NA
"C",30,"2021-10-01","c091","h001",NA,NA
"C",31,"2021-10-01","c091","h001",NA,NA
"C",31,"2021-10-01","c358","h001",NA,NA
"C",32,"2021-10-01","c358","h001",NA,NA
"C",33,"2021-10-01","c358","h001",NA,NA
"C",34,"2021-10-01","c358","h001",NA,NA
"C",35,"2021-10-01","c358","h001",NA,NA
"C",36,"2021-10-01","c358","h001",NA,NA
"C",36,"2021-10-01","c109","h001",NA,NA
"C",37,"2021-10-01","c109","h001",NA,NA
"C",38,"2021-10-01","c109","h001",NA,NA
"C",39,"2021-10-01","c109","h001",NA,NA
"C",40,"2021-10-01","c109","h001",NA,NA
"C",40,"2021-10-01","c169","h001",NA,NA
"C",41,"2021-10-01","c169","h001",NA,NA
"C",42,"2021-10-01","c169","h001",NA,NA
"C",43,"2021-10-01","c169","h001",NA,NA
"C",43,"2021-10-01","c139","h001",NA,NA
"C",44,"2021-10-01","c139","h001",NA,NA
"C",45,"2021-10-01","c139","h001",NA,NA
"C",46,"2021-10-01","c139","h001",NA,NA
"C",47,"2021-10-01","c139","h001",NA,NA
"C",0,"2021-10-01","c288","h001",NA,NA
"C",1,"2021-10-01","c288","h001",NA,NA
"C",2,"2021-10-01","c288","h001",NA,NA
"C",3,"2021-10-01","c288","h001",NA,NA
"C",4,"2021-10-01","c288","h001",NA,NA
"C",4,"2021-10-01","c015","h001",NA,NA
"C",5,"2021-10-01","c015","h001",NA,NA
"C",6,"2021-10-01","c015","h001",NA,NA
"C",7,"2021-10-01","c015","h001",NA,NA
"C",7,"2021-10-01","c111","h001",NA,NA
"C",8,"2021-10-01","c111","h001",NA,NA
"C",9,"2021-10-01","c111","h001",NA,NA
"C",10,"2021-10-01","c111","h001",NA,NA
"C",10,"2021-10-01","c121","h001",NA,NA
"C",11,"2021-10-01","c121","h001",NA,NA
"C",12,"2021-10-01","c121","h001",NA,NA
"C",13,"2021-10-01","c121","h001",NA,NA
"C",14,"2021-10-01","c121","h001",NA,NA
"C",14,"2021-10-01","c427","h001",NA,NA
"C",15,"2021-10-01","c427","h001",NA,NA
"C",16,"2021-10-01","c427","h001",NA,NA
"C",17,"2021-10-01","c427","h001",NA,NA
"C",18,"2021-10-01","c427","h001",NA,NA
"C",19,"2021-10-01","c427","h001",NA,NA
"C",19,"2021-10-01","c042","h001",NA,NA
"C",20,"2021-10-01","c042","h001",NA,NA
"C",21,"2021-10-01","c042","h001",NA,NA
"C",21,"2021-10-01","c181","h001",NA,NA
"C",22,"2021-10-01","c181","h001",NA,NA
"C",23,"2021-10-01","c181","h001",NA,NA
"C",23,"2021-10-01","c343","h001",NA,NA
"C",24,"2021-10-01","c343","h001",NA,NA
"C",25,"2021-10-01","c343","h001",NA,NA
"C",26,"2021-10-01","c343","h001",NA,NA
"C",27,"2021-10-01","c343","h001",NA,NA
"C",27,"2021-10-01","c350","h001",NA,NA
"C",28,"2021-10-01","c350","h001",NA,NA
"C",29,"2021-10-01","c350","h001",NA,NA
"C",30,"2021-10-01","c350","h001",NA,NA
"C",31,"2021-10-01","c350","h001",NA,NA
"C",32,"2021-10-01","c350","h001",NA,NA
"C",32,"2021-10-01","c171","h001",NA,NA
"C",33,"2021-10-01","c171","h001",NA,NA
"C",34,"2021-10-01","c171","h001",NA,NA
"C",35,"2021-10-01","c171","h001",NA,NA
"C",36,"2021-10-01","c171","h001",NA,NA
"C",36,"2021-10-01","c052","h001",NA,NA
"C",37,"2021-10-01","c052","h001",NA,NA
"C",38,"2021-10-01","c052","h001",NA,NA
"C",39,"2021-10-01","c052","h001",NA,NA
"C",39,"2021-10-01","c075","h001",NA,NA
"C",40,"2021-10-01","c075","h001",NA,NA
"C",41,"2021-10-01","c075","h001",NA,NA
"C",42,"2021-10-01","c075","h001",NA,NA
"C",43,"2021-10-01","c075","h001",NA,NA
"C",0,"2021-10-02","c334","h001",NA,NA
"C",1,"2021-10-02","c334","h001",NA,NA
"C",2,"2021-10-02","c334","h001",NA,NA
"C",2,"2021-10-02","c134","h001",NA,NA
"C",3,"2021-10-02","c134","h001",NA,NA
"C",4,"2021-10-02","c134","h001",NA,NA
"C",5,"2021-10-02","c134","h001",NA,NA
"C",6,"2021-10-02","c134","h001",NA,NA
"C",6,"2021-10-02","c158","h001",NA,NA
"C",7,"2021-10-02","c158","h001",NA,NA
"C",8,"2021-10-02","c158","h001",NA,NA
"C",9,"2021-10-02","c158","h001",NA,NA
"C",10,"2021-10-02","c158","h001",NA,NA
"C",11,"2021-10-02","c158","h001",NA,NA
"C",11,"2021-10-02","c053","h001",NA,NA
"C",12,"2021-10-02","c053","h001",NA,NA
"C",13,"2021-10-02","c053","h001",NA,NA
"C",14,"2021-10-02","c053","h001",NA,NA
"C",15,"2021-10-02","c053","h001",NA,NA
"C",15,"2021-10-02","c497","h001",NA,NA
"C",16,"2021-10-02","c497","h001",NA,NA
"C",17,"2021-10-02","c497","h001",NA,NA
"C",18,"2021-10-02","c497","h001",NA,NA
"C",18,"2021-10-02","c374","h001",NA,NA
"C",19,"2021-10-02","c374","h001",NA,NA
"C",20,"2021-10-02","c374","h001",NA,NA
"C",21,"2021-10-02","c374","h001",NA,NA
"C",22,"2021-10-02","c374","h001",NA,NA
"C",23,"2021-10-02","c374","h001",NA,NA
"C",23,"2021-10-02","c138","h001",NA,NA
"C",24,"2021-10-02","c138","h001",NA,NA
"C",25,"2021-10-02","c138","h001",NA,NA
"C",25,"2021-10-02","c261","h001",NA,NA
"C",26,"2021-10-02","c261","h001",NA,NA
"C",27,"2021-10-02","c261","h001",NA,NA
"C",27,"2021-10-02","c133","h001",NA,NA
"C",28,"2021-10-02","c133","h001",NA,NA
"C",29,"2021-10-02","c133","h001",NA,NA
"C",30,"2021-10-02","c133","h001",NA,NA
"C",31,"2021-10-02","c133","h001",NA,NA
"C",32,"2021-10-02","c133","h001",NA,NA
"C",32,"2021-10-02","c459","h001",NA,NA
"C",33,"2021-10-02","c459","h001",NA,NA
"C",34,"2021-10-02","c459","h001",NA,NA
"C",34,"2021-10-02","c323","h001",NA,NA
"C",35,"2021-10-02","c323","h001",NA,NA
"C",36,"2021-10-02","c323","h001",NA,NA
"C",37,"2021-10-02","c323","h001",NA,NA
"C",38,"2021-10-02","c323","h001",NA,NA
"C",38,"2021-10-02","c322","h001",NA,NA
"C",39,"2021-10-02","c322","h001",NA,NA
"C",40,"2021-10-02","c322","h001",NA,NA
"C",41,"2021-10-02","c322","h001",NA,NA
"C",42,"2021-10-02","c322","h001",NA,NA
"C",42,"2021-10-02","c371","h001",NA,NA
"C",43,"2021-10-02","c371","h001",NA,NA
"C",44,"2021-10-02","c371","h001",NA,NA
"C",45,"2021-10-02","c371","h001",NA,NA
"C",46,"2021-10-02","c371","h001",NA,NA
"C",0,"2021-10-02","c459","h001",NA,NA
"C",1,"2021-10-02","c459","h001",NA,NA
"C",2,"2021-10-02","c459","h001",NA,NA
"C",3,"2021-10-02","c459","h001",NA,NA
"C",4,"2021-10-02","c459","h001",NA,NA
"C",5,"2021-10-02","c459","h001",NA,NA
"C",5,"2021-10-02","c278","h001",NA,NA
"C",6,"2021-10-02","c278","h001",NA,NA
"C",7,"2021-10-02","c278","h001",NA,NA
"C",8,"2021-10-02","c278","h001",NA,NA
"C",8,"2021-10-02","c293","h001",NA,NA
"C",9,"2021-10-02","c293","h001",NA,NA
"C",10,"2021-10-02","c293","h001",NA,NA
"C",11,"2021-10-02","c293","h001",NA,NA
"C",11,"2021-10-02","c090","h001",NA,NA
"C",12,"2021-10-02","c090","h001",NA,NA
"C",13,"2021-10-02","c090","h001",NA,NA
"C",14,"2021-10-02","c090","h001",NA,NA
"C",15,"2021-10-02","c090","h001",NA,NA
"C",15,"2021-10-02","c321","h001",NA,NA
"C",16,"2021-10-02","c321","h001",NA,NA
"C",17,"2021-10-02","c321","h001",NA,NA
"C",17,"2021-10-02","c007","h001",NA,NA
"C",18,"2021-10-02","c007","h001",NA,NA
"C",19,"2021-10-02","c007","h001",NA,NA
"C",19,"2021-10-02","c401","h001",NA,NA
"C",20,"2021-10-02","c401","h001",NA,NA
"C",21,"2021-10-02","c401","h001",NA,NA
"C",21,"2021-10-02","c367","h001",NA,NA
"C",22,"2021-10-02","c367","h001",NA,NA
"C",23,"2021-10-02","c367","h001",NA,NA
"C",24,"2021-10-02","c367","h001",NA,NA
"C",25,"2021-10-02","c367","h001",NA,NA
"C",25,"2021-10-02","c494","h001",NA,NA
"C",26,"2021-10-02","c494","h001",NA,NA
"C",27,"2021-10-02","c494","h001",NA,NA
"C",28,"2021-10-02","c494","h001",NA,NA
"C",29,"2021-10-02","c494","h001",NA,NA
"C",29,"2021-10-02","c121","h001",NA,NA
"C",30,"2021-10-02","c121","h001",NA,NA
"C",31,"2021-10-02","c121","h001",NA,NA
"C",32,"2021-10-02","c121","h001",NA,NA
"C",32,"2021-10-02","c206","h001",NA,NA
"C",33,"2021-10-02","c206","h001",NA,NA
"C",34,"2021-10-02","c206","h001",NA,NA
"C",35,"2021-10-02","c206","h001",NA,NA
"C",36,"2021-10-02","c206","h001",NA,NA
"C",0,"2021-10-03","c405","h001",NA,NA
"C",1,"2021-10-03","c405","h001",NA,NA
"C",2,"2021-10-03","c405","h001",NA,NA
"C",3,"2021-10-03","c405","h001",NA,NA
"C",4,"2021-10-03","c405","h001",NA,NA
"C",5,"2021-10-03","c405","h001",NA,NA
"C",5,"2021-10-03","c291","h001",NA,NA
"C",6,"2021-10-03","c291","h001",NA,NA
"C",7,"2021-10-03","c291","h001",NA,NA
"C",8,"2021-10-03","c291","h001",NA,NA
"C",9,"2021-10-03","c291","h001",NA,NA
"C",10,"2021-10-03","c291","h001",NA,NA
"C",10,"2021-10-03","c354","h001",NA,NA
"C",11,"2021-10-03","c354","h001",NA,NA
"C",12,"2021-10-03","c354","h001",NA,NA
"C",13,"2021-10-03","c354","h001",NA,NA
"C",14,"2021-10-03","c354","h001",NA,NA
"C",14,"2021-10-03","c083","h001",NA,NA
"C",15,"2021-10-03","c083","h001",NA,NA
"C",16,"2021-10-03","c083","h001",NA,NA
"C",16,"2021-10-03","c150","h001",NA,NA
"C",17,"2021-10-03","c150","h001",NA,NA
"C",18,"2021-10-03","c150","h001",NA,NA
"C",18,"2021-10-03","c180","h001",NA,NA
"C",19,"2021-10-03","c180","h001",NA,NA
"C",20,"2021-10-03","c180","h001",NA,NA
"C",21,"2021-10-03","c180","h001",NA,NA
"C",22,"2021-10-03","c180","h001",NA,NA
"C",22,"2021-10-03","c433","h001",NA,NA
"C",23,"2021-10-03","c433","h001",NA,NA
"C",24,"2021-10-03","c433","h001",NA,NA
"C",25,"2021-10-03","c433","h001",NA,NA
"C",25,"2021-10-03","c267","h001",NA,NA
"C",26,"2021-10-03","c267","h001",NA,NA
"C",27,"2021-10-03","c267","h001",NA,NA
"C",28,"2021-10-03","c267","h001",NA,NA
"C",29,"2021-10-03","c267","h001",NA,NA
"C",30,"2021-10-03","c267","h001",NA,NA
"C",30,"2021-10-03","c041","h001",NA,NA
"C",31,"2021-10-03","c041","h001",NA,NA
"C",32,"2021-10-03","c041","h001",NA,NA
"C",33,"2021-10-03","c041","h001",NA,NA
"C",33,"2021-10-03","c412","h001",NA,NA
"C",34,"2021-10-03","c412","h001",NA,NA
"C",35,"2021-10-03","c412","h001",NA,NA
"C",36,"2021-10-03","c412","h001",NA,NA
"C",37,"2021-10-03","c412","h001",NA,NA
"C",37,"2021-10-03","c248","h001",NA,NA
"C",38,"2021-10-03","c248","h001",NA,NA
"C",39,"2021-10-03","c248","h001",NA,NA
"C",39,"2021-10-03","c290","h001",NA,NA
"C",40,"2021-10-03","c290","h001",NA,NA
"C",41,"2021-10-03","c290","h001",NA,NA
"C",42,"2021-10-03","c290","h001",NA,NA
"C",42,"2021-10-03","c013","h001",NA,NA
"C",43,"2021-10-03","c013","h001",NA,NA
"C",44,"2021-10-03","c013","h001",NA,NA
"C",45,"2021-10-03","c013","h001",NA,NA
"C",0,"2021-10-03","c240","h001",NA,NA
"C",1,"2021-10-03","c240","h001",NA,NA
"C",2,"2021-10-03","c240","h001",NA,NA
"C",3,"2021-10-03","c240","h001",NA,NA
"C",4,"2021-10-03","c240","h001",NA,NA
"C",4,"2021-10-03","c464","h001",NA,NA
"C",5,"2021-10-03","c464","h001",NA,NA
"C",6,"2021-10-03","c464","h001",NA,NA
"C",7,"2021-10-03","c464","h001",NA,NA
"C",8,"2021-10-03","c464","h001",NA,NA
"C",8,"2021-10-03","c051","h001",NA,NA
"C",9,"2021-10-03","c051","h001",NA,NA
"C",10,"2021-10-03","c051","h001",NA,NA
"C",10,"2021-10-03","c228","h001",NA,NA
"C",11,"2021-10-03","c228","h001",NA,NA
"C",12,"2021-10-03","c228","h001",NA,NA
"C",13,"2021-10-03","c228","h001",NA,NA
"C",13,"2021-10-03","c034","h001",NA,NA
"C",14,"2021-10-03","c034","h001",NA,NA
"C",15,"2021-10-03","c034","h001",NA,NA
"C",16,"2021-10-03","c034","h001",NA,NA
"C",17,"2021-10-03","c034","h001",NA,NA
"C",17,"2021-10-03","c186","h001",NA,NA
"C",18,"2021-10-03","c186","h001",NA,NA
"C",19,"2021-10-03","c186","h001",NA,NA
"C",20,"2021-10-03","c186","h001",NA,NA
"C",21,"2021-10-03","c186","h001",NA,NA
"C",21,"2021-10-03","c157","h001",NA,NA
"C",22,"2021-10-03","c157","h001",NA,NA
"C",23,"2021-10-03","c157","h001",NA,NA
"C",23,"2021-10-03","c091","h001",NA,NA
"C",24,"2021-10-03","c091","h001",NA,NA
"C",25,"2021-10-03","c091","h001",NA,NA
"C",26,"2021-10-03","c091","h001",NA,NA
"C",26,"2021-10-03","c093","h001",NA,NA
"C",27,"2021-10-03","c093","h001",NA,NA
"C",28,"2021-10-03","c093","h001",NA,NA
"C",29,"2021-10-03","c093","h001",NA,NA
"C",30,"2021-10-03","c093","h001",NA,NA
"C",30,"2021-10-03","c349","h001",NA,NA
"C",31,"2021-10-03","c349","h001",NA,NA
"C",32,"2021-10-03","c349","h001",NA,NA
"C",32,"2021-10-03","c456","h001",NA,NA
"C",33,"2021-10-03","c456","h001",NA,NA
"C",34,"2021-10-03","c456","h001",NA,NA
"C",35,"2021-10-03","c456","h001",NA,NA
"C",36,"2021-10-03","c456","h001",NA,NA
"C",36,"2021-10-03","c335","h001",NA,NA
"C",37,"2021-10-03","c335","h001",NA,NA
"C",38,"2021-10-03","c335","h001",NA,NA
"C",0,"2021-10-04","c142","h001",NA,NA
"C",1,"2021-10-04","c142","h001",NA,NA
"C",2,"2021-10-04","c142","h001",NA,NA
"C",3,"2021-10-04","c142","h001",NA,NA
"C",4,"2021-10-04","c142","h001",NA,NA
"C",5,"2021-10-04","c142","h001",NA,NA
"C",5,"2021-10-04","c158","h001",NA,NA
"C",6,"2021-10-04","c158","h001",NA,NA
"C",7,"2021-10-04","c158","h001",NA,NA
"C",7,"2021-10-04","c335","h001",NA,NA
"C",8,"2021-10-04","c335","h001",NA,NA
"C",9,"2021-10-04","c335","h001",NA,NA
"C",10,"2021-10-04","c335","h001",NA,NA
"C",11,"2021-10-04","c335","h001",NA,NA
"C",11,"2021-10-04","c366","h001",NA,NA
"C",12,"2021-10-04","c366","h001",NA,NA
"C",13,"2021-10-04","c366","h001",NA,NA
"C",13,"2021-10-04","c430","h001",NA,NA
"C",14,"2021-10-04","c430","h001",NA,NA
"C",15,"2021-10-04","c430","h001",NA,NA
"C",16,"2021-10-04","c430","h001",NA,NA
"C",16,"2021-10-04","c376","h001",NA,NA
"C",17,"2021-10-04","c376","h001",NA,NA
"C",18,"2021-10-04","c376","h001",NA,NA
"C",19,"2021-10-04","c376","h001",NA,NA
"C",19,"2021-10-04","c250","h001",NA,NA
"C",20,"2021-10-04","c250","h001",NA,NA
"C",21,"2021-10-04","c250","h001",NA,NA
"C",22,"2021-10-04","c250","h001",NA,NA
"C",22,"2021-10-04","c022","h001",NA,NA
